doi,pmcid,ncbi_pdf_url,alt_pdf_url
https://doi.org/10.3762/bjoc.20.41,PMC10910478,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10910478/pdf/,
https://doi.org/10.1186/1471-2164-11-29,PMC2820457,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2820457/pdf/,
https://doi.org/10.1371/journal.pntd.0001853,PMC3493377,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3493377/pdf/,
https://doi.org/10.1080/23802359.2020.1715895,PMC7748455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7748455/pdf/,
https://doi.org/10.1371/journal.pone.0075349,PMC3783371,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3783371/pdf/,
https://doi.org/10.1038/s41598-021-87890-9,PMC8050249,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8050249/pdf/,
https://doi.org/10.1038/s41467-020-18506-5,PMC7508851,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7508851/pdf/,
https://doi.org/10.4103/jfmpc.jfmpc_405_16,PMC6259505,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6259505/pdf/,
https://doi.org/10.3390/pharmaceutics13020290,PMC7926915,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7926915/pdf/,
https://doi.org/10.1093/ve/veab085,PMC8542707,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8542707/pdf/,
https://doi.org/10.1002/ctm2.777,PMC8958353,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8958353/pdf/,
https://doi.org/10.1371/journal.pgen.1006246,PMC5004866,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5004866/pdf/,
https://doi.org/10.1155/2022/2054431,PMC8976653,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8976653/pdf/,
https://doi.org/10.1021/ja501815p,PMC4004247,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4004247/pdf/,
https://doi.org/10.3390/ijms21124235,PMC7352470,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7352470/pdf/,
https://doi.org/10.1371/journal.pgen.1005993,PMC4859484,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4859484/pdf/,
https://doi.org/10.3897/phytokeys.159.51500,PMC7486315,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7486315/pdf/,
https://doi.org/10.3389/fpls.2015.00121,PMC4357242,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4357242/pdf/,
https://doi.org/10.1080/2162402X.2021.1944554,PMC8238000,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8238000/pdf/,
https://doi.org/10.1038/s41598-017-14799-7,PMC5677082,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5677082/pdf/,
https://doi.org/10.1042/BSR20220191,PMC9595035,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9595035/pdf/,
https://doi.org/10.1080/13510002.2021.1982515,PMC8530488,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8530488/pdf/,
https://doi.org/10.3390/ijms21197178,PMC7582264,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7582264/pdf/,
https://doi.org/10.1080/2162402X.2022.2104551,PMC9354771,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9354771/pdf/,
https://doi.org/10.3390/ijms19102928,PMC6213154,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6213154/pdf/,
https://doi.org/10.18637/jss.v079.i04,PMC6134854,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6134854/pdf/,
https://doi.org/10.3390/cancers14174183,PMC9454757,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9454757/pdf/,
https://doi.org/10.1002/ctm2.1114,PMC9702366,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9702366/pdf/,
https://doi.org/10.1371/journal.pgen.1005206,PMC4423881,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4423881/pdf/,
https://doi.org/10.1093/gbe/evaa254,PMC7952229,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7952229/pdf/,
https://doi.org/10.1038/nature13673,PMC4170574,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4170574/pdf/,
https://doi.org/10.1007/s12010-022-04057-6,PMC9294751,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9294751/pdf/,
https://doi.org/10.1038/s41467-019-10148-6,PMC6520398,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6520398/pdf/,
https://doi.org/10.1128/MRA.00511-20,PMC7303412,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7303412/pdf/,
https://doi.org/10.1111/j.1365-2958.2012.08008.x,PMC3488599,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3488599/pdf/,
https://doi.org/10.1371/journal.pone.0071139,PMC3747190,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3747190/pdf/,
https://doi.org/10.1016/j.bbrep.2016.03.012,PMC5600425,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5600425/pdf/,
https://doi.org/10.1186/s12870-019-1694-1,PMC6404267,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6404267/pdf/,
https://doi.org/10.1091/mbc.E13-07-0387,PMC3890346,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3890346/pdf/,
https://doi.org/10.1371/journal.pone.0142682,PMC4643970,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4643970/pdf/,
https://doi.org/10.3390/healthcare11040452,PMC9956222,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9956222/pdf/,
https://doi.org/10.3390/antiox8120626,PMC6943655,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6943655/pdf/,
https://doi.org/10.3390/s22207979,PMC9607237,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9607237/pdf/,
https://doi.org/10.3767/persoonia.2019.42.11,PMC6712538,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6712538/pdf/,
https://doi.org/10.1186/s12913-018-3382-5,PMC6052584,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6052584/pdf/,
https://doi.org/10.1371/journal.ppat.1003210,PMC3591317,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3591317/pdf/,
https://doi.org/10.1371/journal.pone.0021195,PMC3123308,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3123308/pdf/,
https://doi.org/10.17912/micropub.biology.000517,PMC8790633,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8790633/pdf/,
https://doi.org/10.1186/s12974-018-1325-z,PMC6195690,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6195690/pdf/,
https://doi.org/10.1371/journal.pone.0247683,PMC7901775,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7901775/pdf/,
https://doi.org/10.1016/j.virol.2017.12.022,PMC7119116,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7119116/pdf/,
https://doi.org/10.1177/1759091420930865,PMC7273561,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7273561/pdf/,
https://doi.org/10.1371/journal.pone.0088744,PMC3923807,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3923807/pdf/,
https://doi.org/10.1371/journal.pone.0183858,PMC5597180,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5597180/pdf/,
https://doi.org/10.1113/JP282422,PMC9321993,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9321993/pdf/,
https://doi.org/10.1167/iovs.62.15.27,PMC8740535,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8740535/pdf/,
https://doi.org/10.7554/eLife.25648,PMC5453696,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5453696/pdf/,
https://doi.org/10.7717/peerj.14428,PMC9745948,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9745948/pdf/,
https://doi.org/10.3389/fmicb.2019.02175,PMC6781614,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6781614/pdf/,
https://doi.org/10.1128/MRA.00888-18,PMC6256616,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6256616/pdf/,
https://doi.org/10.1093/molbev/msab286,PMC8662653,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8662653/pdf/,
https://doi.org/10.1111/liv.14483,PMC7383968,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7383968/pdf/,
https://doi.org/10.3389/fimmu.2020.00145,PMC7028707,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7028707/pdf/,
https://doi.org/10.2471/BLT.20.253583,PMC7716099,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7716099/pdf/,
https://doi.org/10.15167/2421-4248/jpmh2020.61.2.1626,PMC7419118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7419118/pdf/,
https://doi.org/10.1021/acs.jproteome.0c00902,PMC8041382,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8041382/pdf/,
https://doi.org/10.3732/apps.1500074,PMC4716776,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4716776/pdf/,
https://doi.org/10.1371/journal.pone.0144898,PMC4683047,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4683047/pdf/,
https://doi.org/10.3892/ijmm.2016.2453,PMC4771114,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4771114/pdf/,
https://doi.org/10.3390/biology9090305,PMC7564662,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7564662/pdf/,
https://doi.org/10.3389/fnins.2018.00798,PMC6224648,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6224648/pdf/,
https://doi.org/10.1007/s00262-018-2282-1,PMC6426808,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6426808/pdf/,
https://doi.org/10.1038/s41598-018-32929-7,PMC6177421,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6177421/pdf/,
https://doi.org/10.3390/pharmaceutics14102019,PMC9611874,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9611874/pdf/,
https://doi.org/10.1080/23802359.2018.1535863,PMC7510666,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7510666/pdf/,
https://doi.org/10.1136/bmjopen-2015-010249,PMC4809096,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4809096/pdf/,
https://doi.org/10.1371/journal.pone.0024820,PMC3182166,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3182166/pdf/,
https://doi.org/10.1016/j.compbiomed.2020.103749,PMC7151553,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151553/pdf/,
https://doi.org/10.3897/zookeys.788.21222,PMC6189229,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6189229/pdf/,
https://doi.org/10.3390/ijms24065788,PMC10055892,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10055892/pdf/,
https://doi.org/10.1084/jem.190.12.1793,PMC2195717,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2195717/pdf/,
https://doi.org/10.1021/acs.jnatprod.6b00950,PMC5411959,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5411959/pdf/,
https://doi.org/10.1016/j.tibs.2015.09.007,PMC5056427,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5056427/pdf/,
https://doi.org/10.1029/2018JD029703,PMC6853249,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6853249/pdf/,
https://doi.org/10.2147/CCID.S362171,PMC10122480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10122480/pdf/,
https://doi.org/10.3390/ijms22010339,PMC7795839,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7795839/pdf/,
https://doi.org/10.1371/journal.pone.0012536,PMC2932725,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2932725/pdf/,
https://doi.org/10.3390/v14061267,PMC9231111,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9231111/pdf/,
https://doi.org/10.1002/hed.25675,PMC6618072,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6618072/pdf/,
https://doi.org/10.1371/journal.pone.0279682,PMC9803228,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9803228/pdf/,
https://doi.org/10.1371/journal.pone.0089951,PMC3938563,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3938563/pdf/,
https://doi.org/10.3390/plants12020273,PMC9862067,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862067/pdf/,
https://doi.org/10.1186/s12862-015-0491-1,PMC4587860,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4587860/pdf/,
https://doi.org/10.1186/s12974-018-1062-3,PMC5766992,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5766992/pdf/,
https://doi.org/10.21037/atm-21-4007,PMC9403919,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9403919/pdf/,
https://doi.org/10.3390/ani12060788,PMC8944783,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8944783/pdf/,
https://doi.org/10.1128/MRA.01100-20,PMC7679098,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7679098/pdf/,
https://doi.org/10.1186/1743-422X-6-32,PMC2666654,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2666654/pdf/,
https://doi.org/10.3389/fimmu.2020.00913,PMC7272575,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7272575/pdf/,
https://doi.org/10.1186/1471-2350-13-110,PMC3607986,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3607986/pdf/,
https://doi.org/10.3390/molecules24122241,PMC6631453,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6631453/pdf/,
https://doi.org/10.3389/fnana.2019.00095,PMC6877481,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6877481/pdf/,
https://doi.org/10.3389/fpsyg.2020.570298,PMC7838085,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7838085/pdf/,
https://doi.org/10.1038/ncomms11078,PMC4804174,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4804174/pdf/,
https://doi.org/10.1186/1471-2164-9-263,PMC2424063,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2424063/pdf/,
https://doi.org/10.7717/peerj.11514,PMC8254503,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8254503/pdf/,
https://doi.org/10.1186/1471-2164-8-320,PMC2235866,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2235866/pdf/,
https://doi.org/10.1080/0886022x.2021.1920427,PMC8118417,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8118417/pdf/,
https://doi.org/10.3390/ph13050091,PMC7281280,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7281280/pdf/,
https://doi.org/10.3389/fchem.2018.00175,PMC5968306,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5968306/pdf/,
https://doi.org/10.3897/zookeys.991.57521,PMC7674383,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7674383/pdf/,
https://doi.org/10.3389/fcell.2020.00755,PMC7426628,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7426628/pdf/,
https://doi.org/10.1007/s13337-021-00700-8,PMC8397848,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8397848/pdf/,
https://doi.org/10.1186/1471-2164-6-112,PMC1249566,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1249566/pdf/,
https://doi.org/10.1128/IAI.69.7.4618-4626.2001,PMC98539,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC98539/pdf/,
https://doi.org/10.3390/healthcare9091103,PMC8470646,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8470646/pdf/,
https://doi.org/10.1038/cdd.2010.53,PMC2932795,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2932795/pdf/,
https://doi.org/10.1155/2018/2472508,PMC5889884,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5889884/pdf/,
https://doi.org/10.3389/fviro.2022.928599,PMC10104533,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10104533/pdf/,
https://doi.org/10.1172/jci.insight.151624,PMC8983142,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8983142/pdf/,
https://doi.org/10.3389/fcimb.2017.00007,PMC5247672,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5247672/pdf/,
https://doi.org/10.1186/s12870-017-1140-1,PMC5668982,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5668982/pdf/,
https://doi.org/10.3767/persoonia.2018.41.04,PMC6344816,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6344816/pdf/,
https://doi.org/10.3389/fncom.2018.00103,PMC6308381,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6308381/pdf/,
https://doi.org/10.7717/peerj.11233,PMC8051350,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8051350/pdf/,
https://doi.org/10.1186/1742-4690-8-35,PMC3113301,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3113301/pdf/,
https://doi.org/10.4103/0366-6999.192780,PMC5125339,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5125339/pdf/,
https://doi.org/10.1084/jem.20161452,PMC5294860,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5294860/pdf/,
https://doi.org/10.1016/j.jbi.2020.103601,PMC7553881,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7553881/pdf/,
https://doi.org/10.1016/j.isci.2023.106101,PMC9978627,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9978627/pdf/,
https://doi.org/10.1038/ncb3047,PMC4183706,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4183706/pdf/,
https://doi.org/10.1186/s12920-017-0291-0,PMC5606117,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5606117/pdf/,
https://doi.org/10.1371/journal.pgen.1006738,PMC5409174,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5409174/pdf/,
https://doi.org/10.3390/molecules24020253,PMC6358733,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6358733/pdf/,
https://doi.org/10.1186/1471-2164-9-569,PMC2632649,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2632649/pdf/,
https://doi.org/10.1016/j.isci.2020.102017,PMC7809505,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7809505/pdf/,
https://doi.org/10.1186/1471-2164-14-429,PMC3698217,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3698217/pdf/,
https://doi.org/10.1371/journal.pone.0278087,PMC9894386,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9894386/pdf/,
https://doi.org/10.1186/s13613-017-0307-0,PMC5567579,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5567579/pdf/,
https://doi.org/10.1002/mbo3.1176,PMC8088111,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8088111/pdf/,
https://doi.org/10.1038/srep13270,PMC4542519,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4542519/pdf/,
https://doi.org/10.1186/s13071-015-1079-8,PMC4580310,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4580310/pdf/,
https://doi.org/10.3390/genes8110336,PMC5704249,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5704249/pdf/,
https://doi.org/10.1186/s13059-017-1173-7,PMC5346261,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5346261/pdf/,
https://doi.org/10.3897/phytokeys.156.53303,PMC7455573,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7455573/pdf/,
https://doi.org/10.1016/j.ajhg.2020.07.005,PMC7477012,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7477012/pdf/,
https://doi.org/10.1186/1741-7007-5-32,PMC2075485,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2075485/pdf/,
https://doi.org/10.1111/pbi.13655,PMC8428836,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8428836/pdf/,
https://doi.org/10.1038/s41598-018-35271-0,PMC6240055,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6240055/pdf/,
https://doi.org/10.3390/cancers14102377,PMC9140047,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9140047/pdf/,
https://doi.org/10.3389/fmicb.2012.00160,PMC3390580,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3390580/pdf/,
https://doi.org/10.1155/2016/8084505,PMC5046027,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5046027/pdf/,
https://doi.org/10.3389/fmicb.2022.1056216,PMC9808035,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9808035/pdf/,
https://doi.org/10.1016/j.virol.2008.09.021,PMC2648827,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2648827/pdf/,
https://doi.org/10.1002/humu.21366,PMC3051415,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3051415/pdf/,
https://doi.org/10.1371/journal.pgen.1004108,PMC3894160,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3894160/pdf/,
https://doi.org/10.1002/anie.202001160,PMC7318605,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7318605/pdf/,
https://doi.org/10.4076/1757-1626-2-7920,PMC2769387,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2769387/pdf/,
https://doi.org/10.3389/fped.2022.887658,PMC9204026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9204026/pdf/,
https://doi.org/10.1101/gad.328575.119,PMC7528700,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7528700/pdf/,
https://doi.org/10.18632/oncotarget.6364,PMC4811467,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4811467/pdf/,
https://doi.org/10.3389/fmicb.2020.602039,PMC7774462,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7774462/pdf/,
https://doi.org/10.1002/jev2.12311,PMC9986085,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9986085/pdf/,
https://doi.org/10.3389/fnins.2019.00643,PMC6608557,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6608557/pdf/,
https://doi.org/10.1128/mSystems.00215-17,PMC6068829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6068829/pdf/,
https://doi.org/10.3389/fchem.2018.00617,PMC6297875,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6297875/pdf/,
https://doi.org/10.20892/j.issn.2095-3941.2018.0386,PMC6713643,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6713643/pdf/,
https://doi.org/10.5812/ijpr.123827,PMC9191218,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9191218/pdf/,
https://doi.org/10.1038/ng.958,PMC3227560,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3227560/pdf/,
https://doi.org/10.1371/journal.pone.0126104,PMC4405383,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4405383/pdf/,
https://doi.org/10.1038/s41598-019-42232-8,PMC6453963,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6453963/pdf/,
https://doi.org/10.1371/journal.pone.0173163,PMC5383009,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5383009/pdf/,
https://doi.org/10.14814/phy2.13192,PMC5350188,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5350188/pdf/,
https://doi.org/10.1093/bib/bbab565,PMC8921632,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8921632/pdf/,
https://doi.org/10.1016/j.redox.2020.101718,PMC7509469,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7509469/pdf/,
https://doi.org/10.3892/ijmm.2021.5019,PMC8416143,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8416143/pdf/,
https://doi.org/10.1002/ece3.11097,PMC10945313,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10945313/pdf/,
https://doi.org/10.1371/journal.pone.0070484,PMC3731274,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3731274/pdf/,
https://doi.org/10.1371/journal.pone.0239748,PMC7518604,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7518604/pdf/,
https://doi.org/10.1186/s12859-017-1689-6,PMC5445326,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5445326/pdf/,
https://doi.org/10.1371/journal.pone.0138085,PMC4572706,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4572706/pdf/,
https://doi.org/10.3389/fonc.2021.736725,PMC8476960,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8476960/pdf/,
https://doi.org/10.3201/eid2402.AC2402,PMC5782872,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5782872/pdf/,
https://doi.org/10.3389/fphys.2022.832730,PMC9022030,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9022030/pdf/,
https://doi.org/10.3389/fonc.2022.855860,PMC9114748,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9114748/pdf/,
https://doi.org/10.1371/journal.pone.0219275,PMC7067430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7067430/pdf/,
https://doi.org/10.1093/gbe/evaa076,PMC7426004,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7426004/pdf/,
https://doi.org/10.3389/fmicb.2020.01337,PMC7344243,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7344243/pdf/,
https://doi.org/10.1016/j.csbj.2021.03.024,PMC8026753,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8026753/pdf/,
https://doi.org/10.1016/j.biopha.2021.112276,PMC8486678,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8486678/pdf/,
https://doi.org/10.1016/j.dib.2017.05.007,PMC5435575,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5435575/pdf/,
https://doi.org/10.1073/pnas.2220982120,PMC10151549,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10151549/pdf/,
https://doi.org/10.3389/fmolb.2022.802814,PMC8915122,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8915122/pdf/,
https://doi.org/10.3390/cancers15082235,PMC10137094,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10137094/pdf/,
https://doi.org/10.1186/1471-2164-15-323,PMC4035055,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4035055/pdf/,
https://doi.org/10.3897/zookeys.949.51269,PMC7381721,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7381721/pdf/,
